ID,var_resp,prob
7430584045785573545,1,0.75830597
2833176306976776353,1,0.62752765
-6046172512790258489,0,0.05755905
937601851678673460,0,0.25360397
-4185694124520220564,1,0.67644274
136308370269219101,0,0.14710334
-1536003125728764637,0,0.456553
1234521210385906123,0,0.35324576
6523193869694036807,0,0.36373907
4911903242854416203,0,0.052323066
2067699183538375827,0,0.048195872
-6799941260386639309,0,0.09336781
2116754985298125708,0,0.49925867
5264399741929364068,1,0.778775
-4261046584854525385,0,0.034754414
-1327794654244407869,1,0.77114475
3062541100698274210,0,0.00836745
5114603265728644871,0,0.49793056
3638338534365388439,0,0.424812
-3442812531413378526,1,0.7257096
-590261773972812961,0,0.15729946
8219059027855121584,0,0.12356067
-8573616588465973956,1,0.53310984
4568806255072093294,0,0.36463165
-3518982084912315730,1,0.74211806
-100841867783064769,1,0.62771463
7500152653899962015,0,0.11308806
2531877900733212352,0,0.08477662
3229706832802120077,0,0.23971198
6654378953802641583,0,0.41958222
5829124351855302053,1,0.69820946
-2963415349215283861,0,0.24463359
3226806664528626260,1,0.5922394
-803147064270772903,0,0.020370442
-7947807255275381780,1,0.51026464
4504529179614267035,0,0.44817683
-2012239064677461424,0,0.08498835
-9206055826407970781,0,0.091209605
3427330492593473797,0,0.074223444
-754014413934497752,0,0.3732327
4377530479494233701,1,0.71044725
-1532501284468125389,0,0.0968032
-6770629866515556519,1,0.58718616
2801018498643907440,0,0.056818973
7713579613238653285,0,0.42621654
8719756179442519597,0,0.0062869345
1306720773778303227,0,0.4877017
-807084745704958774,0,0.22393249
4062596314253946817,0,0.099452466
3747245144157229824,0,0.06987257
1991265424517785888,1,0.8913108
3536138034006494662,0,0.27061433
-6222588383538120278,0,0.16373141
6295105928596160372,0,0.11395323
3073306194810282170,0,0.4405764
-1148937679694968235,1,0.6180099
5385493829308211128,0,0.23843102
-1337892226100089247,1,0.60367435
-7057498503237546083,0,0.107429065
4624047541373353102,0,0.25903568
7659787699390694204,0,0.34174913
-2575058046587498282,0,0.1042143
-716562479026183526,0,0.24316667
-7714195220449120656,0,0.25063634
5481155864768784735,1,0.62673944
8179197097250293846,0,0.25029257
-6226822871569850462,0,0.1014087
2697957846691842146,0,0.22981057
-380909162556675949,0,0.15710376
-6368023295296662914,1,0.7918231
-8091900300248964524,1,0.7287258
2034683621291672378,0,0.08555613
-4805616023720597717,1,0.7684261
-1126883840799922610,0,0.2292257
-8748219503385668931,0,0.23217562
5386296717390926168,0,0.082582675
-3021950121342110890,0,0.07637009
377278347958925262,0,0.27717853
-6566003635544552492,0,0.32748526
-6228127879478760251,0,0.07689427
1418947764794286063,0,0.08150951
-3873210349654761194,0,0.084499486
3801319015454330963,0,0.08647239
-6170026561205725604,0,0.08645497
8119160719601758836,0,0.16220677
8045481588827809035,1,0.5196789
-5138277767511545142,0,0.26194617
-924552691718068491,0,0.06823488
-8315357245463304838,1,0.68643916
-870738774810931594,0,0.07587269
-5463312581298685705,0,0.1603061
7895950960697842418,1,0.5373232
-5703100181057232311,0,0.26292422
7387209294581823549,0,0.15926531
6942748314136710959,0,0.25370598
-2858256188439868594,0,0.3274024
8014359100051615428,0,0.45496568
4020762320620137406,0,0.12188746
8383595162663497968,1,0.5452241
-7582926665296096699,0,0.1643821
-1108497017904752114,0,0.105541095
-4152346794542893158,0,0.25645545
7984751936291610775,0,0.234927
-4272168792381841637,0,0.23070908
-4101423023789447574,1,0.8059912
6194661708088636330,0,0.1521806
4592445808629613146,0,0.27465922
6454463235332739149,1,0.6702481
3821838924497347695,0,0.07647637
-9055507836906728419,0,0.4977618
7884595040011971202,0,0.044445485
3291881023736679198,0,0.11606194
-6275916592732700990,0,0.042727113
-2620547955838170205,0,0.056961004
-1830428056109283069,0,0.18568593
-1471532947603912498,0,0.37288058
-3458939393321834976,0,0.30921444
3611561405738582238,0,0.13509038
5586564102439643441,0,0.1459409
-7445628139362541859,1,0.71670157
1067305276400540839,1,0.61616635
6424264796640181749,1,0.9111591
-6897642802376107978,1,0.5608294
6668592760013677915,0,0.33831412
-7686439710134988299,0,0.03672227
375405108952485620,0,0.15149686
2002582882808964716,0,0.07963467
-878844281534405704,0,0.065271504
-7615359336195374556,0,0.47568274
-4626841587874615959,0,0.080437355
-40895341399769770,1,0.5224714
1785562150450566318,0,0.10474211
4776043995314287794,0,0.22588739
5789878301262421411,0,0.10424917
-4387542149234792846,0,0.20697758
4612775548413965641,1,0.54515326
1033078788635959028,0,0.29618427
-6807889580091312694,0,0.059719253
7108095458896476617,1,0.85466623
-7522819641154041284,0,0.23042727
-2229028029941848745,0,0.16982584
-3099579506292444068,1,0.58505356
2876987031089077994,1,0.6294873
-1251390381593136009,0,0.087246984
1904201575969480698,0,0.11550328
5682519172265831611,0,0.0479365
-5780178638941677034,0,0.18504518
-8246280440659596770,0,0.24838609
-8686207357068014559,0,0.24927881
-8250577304283573420,0,0.4088554
-3701022339140645202,0,0.10003324
4013115112970316012,0,0.3249263
-2259770133856843539,0,0.13130952
-9109384912145167132,0,0.07845204
5671589737871085243,0,0.33718324
-9041645942364607030,1,0.5336728
-9139809185285397497,0,0.21883273
5998028911547047717,0,0.25975314
8347174804289929837,1,0.81294763
2362492076775658658,0,0.45559567
-992430113043024061,1,0.725715
-4520833662485265777,0,0.073422804
-8045127701987771335,0,0.4386249
-1429215854664146065,0,0.20367347
1834081380332312693,0,0.058242023
-944686049424462537,0,0.31409085
-2881528083944270900,0,0.1270962
-8670949689060657215,1,0.6281978
-4615552220995987791,0,0.10127586
4900180557430551584,0,0.13002095
7357592674698732353,1,0.59563226
4570375461077793347,0,0.19748448
-6582316906990907595,0,0.32397422
-8208440736591884325,0,0.09239562
8180773111104651174,0,0.031313263
-3652478157767720733,1,0.5873813
-5401954192745640264,0,0.2353106
4377392685378060511,1,0.83754426
-8203613696478102460,0,0.31287286
7276346773173166301,0,0.4136543
3430771381456984540,0,0.31345716
5950427976041285040,0,0.13099128
2976834608463589898,1,0.8661999
-1948094046667338122,0,0.15702352
1274809808379980595,1,0.61812705
-4060255891113984162,1,0.53282374
-5342371809843604096,1,0.77670354
2059682155585941115,1,0.92061067
4265057186849068279,0,0.072836265
351603667006110497,0,0.035322126
-1523197081964054672,0,0.07117831
7122014942909527502,0,0.04824475
6463940172365243226,0,0.26447505
-8134868551301168967,1,0.5716851
-657486016613175897,1,0.5814203
8442493734068914317,0,0.3265922
-4424550689123822949,0,0.06345144
-3336562720230382517,1,0.531981
-5577471556222798504,0,0.38077655
-316686652308883014,0,0.09860251
-170211415355067653,0,0.09922496
-8340997146723150459,1,0.84271795
-3108106886921203475,0,0.1679685
3397939241420401244,1,0.5049815
6192767899116151623,0,0.06743027
4141941959330968153,0,0.07650411
2787399951836756256,0,0.14445171
5623493177202570428,0,0.47898248
-6297912894973991224,0,0.37429956
2934560152471181700,0,0.23814878
-6418685447235344614,0,0.079379566
-5527745346365370803,0,0.36160293
7782300129868599700,0,0.4472456
8342996744457094698,0,0.10110063
-5061402207725251766,0,0.1503789
7729629946158871865,1,0.90760607
-3631524148761317040,0,0.105408445
-8066240812433677040,0,0.14171532
-8423434520283982076,0,0.36735892
-691773795884057785,1,0.7519394
5434983694965484177,1,0.7860254
-1490137785083323473,1,0.8713886
5620140254125988404,1,0.5252129
-4081368815549959012,1,0.8316609
-6753011860079938958,0,0.402071
-7193876726606452378,1,0.7384385
-6872800504667388324,0,0.12556167
-4719728987104744405,0,0.015964597
-3887967154262853517,0,0.1199371
3077421185668545682,0,0.06949526
-4625466050342624268,0,0.23507613
-4268335483806842243,1,0.7038579
4054809238188071308,0,0.2091886
-6421636118960603959,0,0.09313645
-2403521380644094141,1,0.67833495
1467429624818729311,1,0.9295425
5510870170286778496,0,0.07552394
-4074369272818150091,0,0.081684604
5624641354992856111,0,0.2892111
5603050800443259792,0,0.043236107
9207025055628838463,0,0.3639817
67172540988818491,0,0.20835583
3254307249560329017,1,0.5562408
-3778256235883740562,0,0.10829553
2318366716100436553,0,0.4391086
8613026033896962533,0,0.2260877
-1137357445737512236,0,0.11743783
5527767317262012312,1,0.6994119
491609432260292753,0,0.1355159
1749965580678608600,0,0.07931039
8782531510424620289,1,0.6941355
-8560040064645704979,0,0.2591522
5066148425691679188,0,0.17834286
6338606169841713543,1,0.54201704
3307504962659890068,0,0.115146734
7141888207597493495,0,0.399812
2642927897344181327,1,0.67727625
5478354454431954016,0,0.16152322
9078110876408636112,0,0.14895193
-6630006476156183643,0,0.30963403
1222640215433999360,0,0.09953477
-743893803108393601,1,0.87416774
7193137549763595731,1,0.7966693
7352636922559231627,0,0.0927568
-4565093786290512376,0,0.14964981
-24935211585920897,0,0.12161743
3453287426206375533,1,0.6024029
-361827772282956266,0,0.29650575
-6255198247628045346,0,0.11064874
8341080634178279685,0,0.3542867
3047161743439071851,0,0.15683733
5763325250898479103,0,0.49475387
2266262238328001195,1,0.58540887
-5410705811488606779,0,0.04816563
-8340396423192164331,0,0.19198741
-4840620148853250840,0,0.48930672
-3782315293508586388,0,0.38431683
4391477562239712187,0,0.08941325
-3924890780757988712,0,0.49714965
-4911895575588416303,0,0.42036006
-1580545842354316457,1,0.82024455
-6414681711464501313,1,0.5400617
7369165570943118118,1,0.7807749
-631422809245093896,0,0.31073022
3527559153804225380,1,0.660785
4582044293614447528,0,0.43716222
9148349997616696318,0,0.08650683
-6078088380896503728,0,0.252629
-921125302984423168,1,0.522953
-8110038903073503624,0,0.35635743
-1938021330903549350,1,0.64778626
-4448359058480048566,1,0.77768576
947453544234105501,0,0.05230479
-3429182309733559846,1,0.55072343
1155495707371658513,0,0.19799404
-494022657537332068,0,0.34871766
-6731461098010094022,0,0.04929079
6011305942881156529,1,0.7880705
-1641278041864240834,1,0.5671215
-4082405191562009528,0,0.36398694
-2432444274561390305,0,0.267019
8568102066598916217,1,0.79874307
-2302821070146621176,1,0.8011368
-2264997369009363201,0,0.27860576
2493368214030678008,1,0.6639642
-5117440467208083074,0,0.07309927
-8528802213926840636,0,0.48754904
6239359163591031610,0,0.14915916
5027859364191212686,0,0.33314255
-6193505599016634110,0,0.053262804
5309544235365056944,0,0.44699413
5683349936032527997,1,0.68600476
-6067133088159915407,0,0.45476097
2751043420349444884,0,0.28686398
-7256112894987567825,0,0.106674075
-5244318057415293149,0,0.10962106
-4153733819382136956,0,0.3049941
-7226612500731331875,0,0.18468301
-8687047088689283049,0,0.029602343
-2421589111475915507,0,0.16963887
6584203970992931915,0,0.12328605
3593986170156515064,0,0.3470252
-3269228871326138069,0,0.47330362
-2754912510553342071,0,0.12684585
5942270768657450509,1,0.65121555
3085323378886829185,0,0.06732953
5636114158897366931,0,0.15791789
-2286378442290916744,0,0.09992377
-7550903225291401568,1,0.6657231
-4413878069634836489,0,0.15762447
4405098080267625604,0,0.0155894635
5435871034119774936,1,0.8193019
-4314702206435388956,0,0.14502066
-7077372319027123450,0,0.13121003
-5392629169261467621,1,0.760093
6161355524106380037,0,0.2671914
-4626148644725681145,0,0.081780784
-4026560797483995163,0,0.3556492
5090596534216163232,0,0.23762064
2278032653579927326,0,0.053452283
3541441663210319747,0,0.14194831
4465642564601416143,1,0.72334146
414052335672794017,0,0.10822627
3403482751810561579,0,0.07882909
-2755760518440836433,0,0.13294315
7071391405426868341,0,0.08905486
-2569431430133157732,1,0.57844496
1668534530021206887,0,0.19478218
-3799891765654417906,0,0.10303886
-3526362827761390057,0,0.14641382
-5772163617765459389,1,0.5346409
3755490211882107200,0,0.09613637
-1980936205681435079,1,0.65582997
-8832444135540074303,0,0.37231123
273163626123323295,0,0.3014982
7847044456667858508,0,0.36739758
-5549817606671249609,1,0.80959344
-5152298639706320384,0,0.3306129
-8801103316443960733,1,0.53136927
2760789078627824339,1,0.528458
2721786993327497907,0,0.41967192
6195112955108413000,0,0.17610952
5719096386153587495,1,0.67825204
4486994506724575552,0,0.1034904
-6984006428213587160,0,0.08490691
7831190800504538306,0,0.12396871
-5028829178448957241,0,0.06930893
-1955534143526138008,0,0.4327469
-3595125575568539755,0,0.15978268
4411125011199639901,0,0.11039691
377550143292923132,0,0.13917369
7248904748029593127,0,0.21371657
8796968868422472824,0,0.102805085
104903693730605544,0,0.19440326
-6342652398344084015,0,0.037557267
7403495911219393862,0,0.024758339
-9128815850425232418,0,0.22335196
-6045264621340170640,0,0.09458713
-1175017974923167362,0,0.113264404
8033947932759942445,0,0.4865445
-6796663888019123333,0,0.03397304
-2931588958732671572,0,0.11568923
9178731976686483573,1,0.6038989
39650547585210156,0,0.10886595
4093286650180884926,0,0.15917121
828002907494602016,1,0.5652519
-4213637239363965251,0,0.02943221
-9000519480484615218,0,0.019546013
-5608601441629016252,0,0.15980667
-3515951185777971895,1,0.5534679
7675063918915062276,0,0.44719267
-8321764698594492936,0,0.15142518
3385861265010188721,0,0.12862255
4565945566763422954,0,0.2686496
-103487326822842982,0,0.11608168
6005697836903921853,0,0.12541175
6107504945972886175,1,0.7366282
-3093266187025793040,0,0.41955307
6594998300702329763,0,0.26342872
7795014280241862301,0,0.1188422
75198586799388951,1,0.86996084
-2474055875907038918,0,0.2751519
-462645673446464410,0,0.09419263
-1725420470368975119,0,0.16124272
-2918317816203634523,0,0.08608254
-4785302202389411545,0,0.03921347
-4176865085673518479,0,0.031519827
-7908643828405205141,1,0.81871396
5263687103916199420,0,0.42280093
-4642208161753086438,0,0.02450766
2477887495987373598,0,0.4655555
6348955782599964642,0,0.19197504
-9110341385124742298,0,0.4521502
-5583505003887145684,1,0.5259569
2117093866683587510,0,0.04697436
-6605844197381793315,0,0.055542696
3340516389781535978,0,0.37007642
9169322623495624433,0,0.10909727
-2772977971337163135,0,0.2947138
-662504774353738012,0,0.35582998
1501813705756080378,0,0.4771067
-8059809107377709698,0,0.077496395
-3673937024495238104,0,0.15696451
-508975900049493139,0,0.2043173
-7242919251659931807,0,0.20598991
4154727476437071174,1,0.67725676
-8545164236900529715,0,0.1780566
-1956713278435657254,1,0.6207046
5212287294771591680,0,0.10276115
4973472645717477371,1,0.90554005
5723792618426952332,0,0.28166446
-5188923232658893889,0,0.049903333
2721563495273941606,0,0.3557369
-1554292904285836266,1,0.96374226
-2259274685566110952,0,0.12290018
-3965311999634512167,0,0.3545975
-8136842774884601174,1,0.7652281
-7304102708793437799,0,0.44690233
-6837146482240520144,0,0.045915734
1351528357969270939,0,0.06732173
-8281264955249032881,0,0.184294
5244535801472891352,0,0.24666028
-8129646143564731865,0,0.18223959
-7591028426363959175,1,0.60157907
769991853545074900,0,0.21545593
-7159732509638954230,0,0.25528574
-490565512184212017,1,0.58483905
-5669057130452725143,0,0.10538382
-6297256715313344281,1,0.68887293
9212578710932067924,0,0.20296952
4073035465810904826,0,0.24711962
942043329435049757,0,0.4775729
4382861867459938939,0,0.42867765
-2469768917387413324,0,0.4231226
-7519681156474305192,1,0.9127077
-7466047031943843342,1,0.8849915
3749334261606486390,0,0.407711
-622439648151812896,0,0.49744746
274707399892446481,0,0.043216433
3930738280416280165,1,0.75740165
5296079746749235634,1,0.6436585
1200889025890119478,1,0.66761965
-2289525266204700129,0,0.32855314
-5807670637371247296,0,0.1692277
8634354997087041006,0,0.0016430941
3441182314740033632,0,0.28558666
-2113374707358360679,0,0.15529065
-6234908154095911355,0,0.11820191
-681560674676302977,0,0.11703847
-8881006202538346553,1,0.5523648
-7148004479890603265,1,0.8024424
3685197437908141544,0,0.43580964
426466575293917236,1,0.679894
1521095190972080720,0,0.12565231
5616710311174660251,0,0.09169852
5602117877567865815,1,0.5005228
5197700204546998331,0,0.034294296
-7589947741413657561,0,0.27371833
2572112873719649485,0,0.24342775
-8663517803206637469,0,0.12879726
4909056347030085287,0,0.05633908
1221347236259852994,0,0.37181243
-3569384272153379580,0,0.081620134
4015515060979581532,0,0.16709702
-8505888681590058714,0,0.06129381
-278745622683845817,1,0.5886661
624287655717869772,1,0.8214412
-7453220037573592466,0,0.14472899
3203114693115915998,0,0.18611923
2826591862144824273,1,0.8017432
-2217488330174243945,1,0.810969
-2334137073721839477,1,0.733301
3539206527644689350,0,0.37697875
165473555395362930,0,0.118232474
-5324468901981940459,0,0.09555986
-5405423623535834171,0,0.22611232
9079743775351117001,0,0.14026628
-8411323627208579543,0,0.10169196
-2038627767694565773,0,0.117434666
-1379668522237620613,1,0.63946646
-8364338156356997699,1,0.61293995
4843730507586864809,0,0.06644488
1101089696410734368,1,0.7069185
-4516720193027243488,1,0.61979544
7501434568958040505,1,0.5378891
7731363849077932816,0,0.24554394
-4762546811108518948,0,0.25837573
-6341515641798911014,1,0.53885776
-8561940172988191710,0,0.09768637
-4402650770193739396,1,0.6145964
2470722014462285252,0,0.37490946
-3671491241556692907,0,0.12225674
3383290787850369190,0,0.16260257
6555767595520122482,1,0.6479345
7874838699492691579,0,0.16405736
-3424039464490278615,0,0.29880866
8138611889917020858,1,0.7875934
1255559984308949201,0,0.1256577
214389247054256387,1,0.53319865
2008760515842311661,0,0.121886514
5784529268218785697,1,0.5375507
4534977479586729048,1,0.6187483
-4765539704359610371,1,0.5502553
-801858372094939570,0,0.4094599
-7212864358018611198,0,0.16281796
-5627059480189627038,0,0.36072046
3820631856831180451,1,0.77790505
-8190337950475757055,0,0.05944119
-8734188064419097569,0,0.17535287
7684091338268650112,0,0.10169595
5793335383445430830,0,0.07536497
-8567443918247357445,0,0.13119435
2419811846560067278,1,0.79822737
2803011359360653210,0,0.25980076
-1527305004181121321,0,0.055107653
7458404392060273473,1,0.73812157
9029268441195698753,0,0.2986224
7808196576936904585,0,0.38745078
-7277665896481116517,0,0.47245038
-6827570008691369177,0,0.06618654
-8936237444569964612,0,0.49754283
-195371902508605169,1,0.6933204
807011209323487427,1,0.83584416
6852711019993548618,0,0.1317605
-7443432459444318724,0,0.072359554
-726080220535009639,1,0.85296535
-3337402009475155180,0,0.058937345
-6644588103016753745,1,0.5064367
1373892738867326493,0,0.34965768
-5118017028692392286,0,0.41801783
731350914588372839,0,0.083820015
-1823066553935453846,1,0.51666486
-3866788613318475251,0,0.0977524
2909310738234986497,0,0.2811847
5133261223417279323,0,0.07574008
6938323583512875116,1,0.55341154
6507897662685253431,1,0.5300557
3070082644083908237,1,0.85724634
7895297187167681282,1,0.7354514
-5641633123520127380,1,0.74866843
-8887634497224307235,1,0.79153776
4349828218287867684,0,0.4288908
-7298591658296533941,0,0.06045006
548741754030072911,0,0.09352862
-6377813925036023940,1,0.90343666
8026720218320281238,0,0.48643836
6557770706350013453,0,0.0013284378
-653849988884617266,0,0.11465147
3679388390160105613,0,0.14211887
6455386706482465324,0,0.3031159
6204079497019402535,1,0.6126627
-5900281025351860812,0,0.19474581
1446625589844375832,0,0.15282851
4276722702158436227,0,0.029657165
-283869425084463419,1,0.7383661
-3664660735007315543,0,0.3136412
-7522026911141258852,0,0.23722644
1326623234411806850,0,0.086300164
3972256022823425737,1,0.8425024
-5460244458780066953,0,0.068341345
1852146654109429951,0,0.12677681
-444661752532033604,0,0.22366594
-3762460217000433941,0,0.14492726
-228728598846274783,1,0.63805526
-7723446770003304157,0,0.14297791
-8539365953291136990,0,0.13552305
-2961714669878698814,0,0.47339976
5138517136035318645,1,0.8886417
-233910575952076687,0,0.1422166
4471397952505301428,0,0.10982273
-6523047007836478456,0,0.16128094
8857463666968177612,0,0.48473597
-4478170797226735431,1,0.5092805
8261440690968582840,0,0.029512754
-4087437859429360615,1,0.6073584
-1546769672534956116,0,0.45488486
-2395771243581053036,0,0.071076125
7082578726020809180,1,0.73961765
2456113300209081816,0,0.30290392
-1076835129207464221,1,0.8091789
-3445593997961500696,1,0.9061055
37407032663330457,0,0.26225328
5780937757894486635,0,0.39041075
-3682843471612291504,0,0.13137779
6231861304750416593,0,0.106749095
-4121059066864250744,0,0.21956745
3657122079208879639,1,0.5444818
-2154260087669558248,0,0.11055398
3035607694137482919,0,0.07122124
-7445242784306986966,0,0.23803747
-5371345545125358603,1,0.51650304
5480240344288310609,0,0.20312636
-2830082196681522131,1,0.6025485
8254370349724809249,1,0.7798322
-8844357057801992722,0,0.08628413
-5048005491032311178,0,0.11192521
-7601303485924499613,0,0.28625923
1319585168235716922,0,0.11923597
-1658764187089913170,0,0.09496845
-5246907959818288054,0,0.079228826
-5848407210775467886,1,0.8586202
-8672783647910634922,1,0.70404565
-7468087496898305848,0,0.25363582
-1542912410336802364,0,0.20052356
-5426248553682686652,0,0.01820449
-8276197317917670914,1,0.5398975
4547076545153745219,0,0.38787767
268358517365637411,0,0.22784199
-7270187184435835375,0,0.13205487
7765015997454817065,0,0.4399641
4468917479421032441,0,0.24452123
-916074065878460249,0,0.44252676
-7387798497207792154,0,0.4321684
-1044431709897062253,0,0.07220102
-9169867860635523065,0,0.15909605
-6700292546451525022,0,0.41703472
-8928966909467820614,0,0.08627967
3011421926819019129,0,0.20436142
8813187116867374793,0,0.103144586
-5296262997303686849,0,0.037323672
-3893838489110534109,0,0.034960758
8919492335924717577,0,0.049774088
5196650654458707420,0,0.07774835
134213024606817130,0,0.18101554
7003188140934935390,1,0.5071665
-1451354332463043218,0,0.17051522
8388471410573920750,0,0.1053914
6834144711266241921,0,0.20296293
9106254085091288669,0,0.48538062
572009643857739826,0,0.47916624
-5441711525635944109,0,0.49685007
6997831815853394388,0,0.4256618
-3358514934783740856,0,0.29686242
-4543977764189422544,1,0.59305745
5369399378545924366,0,0.060224224
-212088568640475793,0,0.058925316
-5767383523403993560,0,0.4724521
6389266021304441900,0,0.2514073
-4907351839274756923,0,0.2466715
-8879661301692489470,0,0.2583795
-1432412040011977964,0,0.037495367
-487724758096926471,1,0.6638539
-2226987798155358665,0,0.12562554
-332322228228857763,1,0.60458404
-6725889159210265985,0,0.113999695
-2329614741275988310,1,0.6896679
-3793028445230676342,0,0.21386577
-2624962406220062895,0,0.09644184
-8561535167136258491,0,0.29618153
-8258048120805653695,1,0.759119
8452572143023130219,1,0.67744184
-54381431653214415,0,0.16778396
7553785084495931837,0,0.43643183
-8225945131682868923,0,0.07269332
-5399349087731014833,0,0.17346522
-5275754704209468814,0,0.34901908
-634104366089301072,0,0.024315294
-710292759417258828,1,0.6777765
-7205690428894462799,0,0.20330621
-9011187048067178621,0,0.105558746
327225063501778680,1,0.8595812
-4547263100693007842,0,0.26421177
7400588403769610924,1,0.79089844
-106799268987200580,0,0.031819582
8232018602506168054,0,0.12876394
4881443895145528804,0,0.012796656
8123890810781985458,0,0.3627607
-4658274254317157370,1,0.5649431
-6366592277376855460,0,0.11948269
6960940523069743954,0,0.09535948
5947011611222245433,1,0.70519274
-8031201902757364105,1,0.80619544
2995178804607299068,1,0.8792927
9080542432427343061,0,0.1277811
6073448588685891970,0,0.14373419
3802526228293238399,0,0.074971005
1735541039899303673,0,0.34407455
4234134658270170758,1,0.5690534
-5274414038905479855,0,0.37093312
-672466384491168019,0,0.048414864
-2379573698038583674,1,0.56663346
9208395759174866585,1,0.6455036
4005592982877994213,0,0.04956059
6707151414942093006,0,0.18806641
1358935991186865010,0,0.091233425
3562430725526498853,0,0.06598389
6923316764164849715,0,0.045992
-2760483493377678678,1,0.5264691
-7264903584736446212,0,0.12843476
5189042331053863193,0,0.17032593
7382677442320142213,0,0.11450035
3022454019798477926,0,0.11270258
4815862893652449749,1,0.761411
6986523024782287973,1,0.74131644
2894806273621910188,0,0.13872625
-5104020686453072194,0,0.20691508
5286300691348622525,0,0.47679862
-7569224825272506724,0,0.1393442
-1347055633060146974,0,0.058976512
-5241354087784927003,0,0.4846631
-6141472964746119669,1,0.5393864
6102885430892038118,0,0.05130062
-6080053203420835010,1,0.55421543
-1290043308625052562,0,0.123993784
1197974007734129113,0,0.25851804
-365461042305045857,1,0.54681385
86213837638241021,1,0.811303
1525598479411471881,1,0.71402293
5650683753244500771,0,0.27811703
-6729420598308527055,1,0.76573503
3426449804682825924,0,0.16392271
-4918198271798034141,0,0.07246234
5082277188379544529,0,0.08179357
582640364536963935,1,0.901163
-7894876141949132009,0,0.47295868
1230095963663119784,0,0.11725179
1603934717646218456,0,0.22204241
8288390876245672194,1,0.76217693
-2927896259525431948,0,0.13083676
803818471634966141,0,0.38528603
-2988650934820004691,0,0.056074698
-3695850129971086600,0,0.10330729
8332109466922823211,1,0.67655087
-8164102011972177169,0,0.092481
-4718754321871922713,0,0.1827968
8723010588404267793,1,0.8013928
-7485568940154220223,0,0.43844625
3758780650327927494,1,0.86851954
6554590691927312488,0,0.19270118
-2952165095658693626,0,0.46329314
-1435826590861051107,1,0.51573753
4771097265785627870,0,0.11534125
-2703997707839913350,0,0.105142705
948053020412935580,1,0.70268124
-819994572576476302,0,0.1512509
9154130532774095666,0,0.34968275
1242274727733384976,0,0.25369233
-235918136277642020,1,0.7402371
-7653514240551301809,1,0.6678408
6696759458446922236,0,0.35299712
7096698649629744027,0,0.17780833
-78411581630908129,0,0.07744073
3248148000436691651,0,0.26832497
-3792876513925747397,0,0.11196921
3121863474038019984,1,0.8978495
4809706799466214397,0,0.14987725
-5083118473175088563,0,0.29867572
-8707685656005725444,1,0.7777311
-5798098873264537807,0,0.0005807019
-1298705022702273448,0,0.10502994
-6869618381706827722,1,0.8116502
-5661633816532320882,0,0.079045765
-5671972109078464445,1,0.70531005
7403609332241545277,1,0.71067166
-7640134870080007722,0,0.28005934
-7002550038872224739,1,0.77524036
8636784929544813000,0,0.049809657
1669220357847441601,0,0.08433636
-4794340295299847140,0,0.2952433
3360511652449291909,1,0.7625726
-8802631119597509406,0,0.09232161
-648349892698644163,1,0.7993589
-1905993278133317719,1,0.52045286
-2089454388731631429,0,0.059608366
-8969607156650348214,0,0.063043214
3438465951332434521,0,0.31215855
8051820359163881406,0,0.048109826
7232623818888350884,0,0.104687974
5516259067847054232,0,0.10222978
-1136724223595206570,0,0.22755632
4363178360718222892,0,0.1163593
5697087892033774504,0,0.118379995
3946241681886365689,1,0.6915436
2427364983302077773,0,0.04899737
-9204570159250252928,0,0.23904377
3327759072837405164,0,0.102222584
-4853304566985367467,1,0.7255374
8631111207217159953,0,0.009389946
2203384508182055597,1,0.7953624
7186143335672048629,1,0.717353
8220343698341469192,0,0.056332972
-1754156718694900730,0,0.42047098
-604205145999560931,1,0.8362493
-6310422148474810833,1,0.8187424
5365220891860919645,0,0.13630553
-5744052420956306463,0,0.48496923
5477776322591052408,0,0.11628011
-805829567567402699,1,0.7171204
4509282748429920782,0,0.10536778
-7676067350800327286,0,0.10051549
-6391899465445433218,0,0.11126195
5894416107658308399,1,0.515054
-5510105887530537112,0,0.0916271
1106150667190438140,0,0.23604083
-1412840693950234664,0,0.090460934
7987094169081255931,1,0.6325209
-5370767232548528795,0,0.060217127
4677517437535467991,0,0.34315956
3318394280756523786,1,0.65591645
-2895041492155960410,0,0.06775875
-391127207964675143,1,0.68092644
2694863189828835535,1,0.77994645
529056506163353875,1,0.5457797
-817723019372670284,1,0.8950871
-1262584373042001200,0,0.0688787
-517665817707448456,0,0.14250451
4763343827676339473,0,0.15297663
3210765915431600394,1,0.79981345
715940731633948003,1,0.7360354
-765378558459747875,0,0.030923096
-2666811812106431573,1,0.6517805
-4232610685195602566,0,0.10629395
1893219078639446031,0,0.083422996
7696478824027359235,0,0.0822229
-5473537919371555435,0,0.4757766
9187109741366346356,1,0.74612325
5545793511656904354,1,0.604044
7139913144051983021,0,0.10093667
6947958386297551659,0,0.36612833
-331055902237179009,1,0.5142206
1034426585352301667,0,0.07554675
-125895314620240954,1,0.790981
-6237411171618688830,0,0.0068855444
8209829810784110600,0,0.08885513
4800269894970421815,1,0.5275262
3340251461951736367,0,0.20625831
3070682373095853480,0,0.2533053
434278394148485926,0,0.10776415
2864985999345941718,1,0.6069496
-6792266410323830245,0,0.15880087
-7120828053200974018,0,0.05397752
-250917456096112959,1,0.6186241
-5220963783895205087,0,0.15190949
4216384681611131857,0,0.051116202
